"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.121781792E0,-1.517290920E0,-8.632226926E-1,-5.480731471E0,5.752020742E0
6.131750792E0,-1.718523870E0,-6.594600910E-1,-5.464023637E0,5.765740734E0
6.141719792E0,-1.935251357E0,-2.386096680E-1,-5.168600083E0,5.524179505E0
6.151688792E0,-1.917219274E0,4.269286036E-2,-4.742544469E0,5.115591898E0
6.161658792E0,-1.595335315E0,7.170849860E-2,-4.191947254E0,4.485828648E0
6.171627792E0,-1.283484009E0,-1.677273810E-2,-3.727108812E0,3.941947821E0
6.181596792E0,-1.255509467E0,1.976475835E-2,-3.268018768E0,3.500948634E0
6.191565792E0,-1.529682485E0,8.487291992E-2,-2.580373344E0,3.000909614E0
6.201535792E0,-1.634036866E0,1.597693205E-2,-1.854508179E0,2.471746817E0
6.211504792E0,-1.444782376E0,-1.688020992E-1,-1.117066696E0,1.834046964E0
6.221473792E0,-1.030179411E0,-2.716388351E-1,-9.105751991E-2,1.069274870E0
6.231443792E0,-2.742105867E-1,-2.777912754E-1,1.024749101E0,1.096572004E0
6.241412791E0,2.335519727E-1,-3.530958116E-2,2.015244044E0,2.029039637E0
6.251381792E0,7.004866411E-1,1.419832599E-1,2.719953398E0,2.812292173E0
6.261350792E0,1.250047291E0,4.033900523E-1,3.216689571E0,3.474540769E0
6.271320792E0,1.744416364E0,6.666042191E-1,3.513782505E0,3.979198051E0
6.281289792E0,1.987371098E0,6.491929650E-1,3.444109422E0,4.029017882E0
6.291258791E0,1.792932613E0,2.643064266E-1,3.153730845E0,3.637373157E0
6.301227792E0,1.404591685E0,-1.708632427E-1,2.860508768E0,3.191329263E0
6.311197792E0,1.056140902E0,-4.979354364E-1,2.435668205E0,2.701083654E0
6.321166792E0,8.688895217E-1,-5.641048676E-1,1.895025875E0,2.159700528E0
6.331135792E0,7.150615570E-1,-4.592759854E-1,1.435435894E0,1.668149774E0
6.341104791E0,7.595062432E-1,-3.527326995E-1,9.287559468E-1,1.250542962E0
6.351074792E0,8.502072291E-1,-2.636801898E-1,4.054962194E-1,9.781649957E-1
6.361043792E0,8.077318852E-1,-1.423919803E-1,1.039401054E-1,8.267465270E-1
6.371012792E0,6.930082715E-1,-9.141712368E-2,-1.123530793E-1,7.079835940E-1
6.380981792E0,5.497915415E-1,-1.268728852E-1,-1.113163680E-1,5.751163377E-1
6.390951792E0,4.917368031E-1,-1.940351737E-1,2.839349449E-2,5.293967535E-1
6.400920792E0,5.423640427E-1,-2.382073796E-1,-2.345318198E-2,5.928335030E-1
6.410889792E0,6.215837283E-1,-2.096220964E-1,-1.570918804E-1,6.745262141E-1
6.420859792E0,4.928800068E-1,-1.045762825E-1,-1.583747596E-1,5.281566666E-1
6.430828792E0,3.736978912E-1,-4.551765025E-2,-2.577324021E-1,4.562323547E-1
6.440797792E0,3.167206485E-1,-9.032778740E-3,-5.030236834E-1,5.944967505E-1
6.450766792E0,8.930176551E-2,-8.751527667E-3,-9.103799021E-1,9.147912116E-1
6.460736792E0,-3.091053810E-1,-8.275213480E-2,-1.157319514E0,1.200742482E0
6.470705791E0,-7.630071905E-1,-1.404822797E-1,-1.313645993E0,1.525641190E0
6.480674792E0,-1.159210284E0,-1.940632403E-1,-1.401061867E0,1.828771003E0
6.490643792E0,-1.181702622E0,-2.156985229E-1,-1.484254882E0,1.909439576E0
6.500613792E0,-9.404630227E-1,-1.402437133E-1,-1.532333028E0,1.803381132E0
6.510582792E0,-5.763869075E-1,-2.018224955E-2,-1.392053062E0,1.506798234E0
6.520551791E0,-2.185079456E-1,1.081138480E-1,-1.164796933E0,1.190036227E0
6.530520792E0,-2.401586229E-2,2.123761350E-1,-1.010288937E0,1.032649079E0
6.540490792E0,3.499199512E-2,2.641561532E-1,-8.272576386E-1,8.691134066E-1
6.550459792E0,1.959260353E-2,1.699265188E-1,-5.514912540E-1,5.774092960E-1
6.560428792E0,1.822211668E-3,7.150852382E-2,-2.683515304E-1,2.777216832E-1
6.570397791E0,1.691703642E-2,3.438279748E-2,-1.443706781E-1,1.493695269E-1
6.580367791E0,-7.203671012E-2,-2.112365127E-2,-1.560206705E-1,1.731414043E-1
6.590336792E0,-1.895696185E-1,-5.269803107E-2,-8.119677544E-2,2.128535625E-1
6.600305792E0,-1.479960614E-1,-6.943685532E-2,5.338975668E-2,1.719731874E-1
6.610274792E0,6.668435164E-2,-6.325517893E-3,1.699651104E-1,1.826881323E-1
6.620244792E0,2.737121847E-1,8.849994779E-2,3.180528635E-1,4.288452224E-1
6.630213792E0,4.748347684E-1,2.185823697E-1,5.184539008E-1,7.362341726E-1
6.640182792E0,5.542703625E-1,2.679118198E-1,7.114137715E-1,9.407985609E-1
6.650151792E0,5.886100733E-1,1.813829684E-1,7.864119136E-1,9.989020460E-1
6.660121792E0,5.386610010E-1,6.962864399E-2,8.281516778E-1,9.903731739E-1
6.670090792E0,3.658872902E-1,1.086295724E-2,8.080805254E-1,8.871221159E-1
6.680059792E0,1.355972964E-1,1.306794226E-2,7.172305816E-1,7.300528098E-1
6.690029792E0,-1.243119875E-1,-4.585503459E-2,6.108042401E-1,6.250103792E-1
6.699998792E0,-1.902737695E-1,-5.865517437E-2,4.597735834E-1,5.010352132E-1
6.709967792E0,-1.262436152E-1,-1.044195771E-2,3.237001044E-1,3.476035708E-1
6.719936792E0,1.924530633E-2,-3.600715399E-3,2.664272118E-1,2.671456646E-1
6.729906792E0,1.402713414E-1,2.662178814E-2,1.974978948E-1,2.437010202E-1
6.739875792E0,2.729697344E-1,1.113163680E-1,1.903239459E-1,3.508945911E-1
6.749844792E0,3.687111299E-1,1.613498229E-1,2.655980766E-1,4.822074252E-1
6.759813792E0,3.866949360E-1,1.480310351E-1,2.926186448E-1,5.070225164E-1
6.769783792E0,3.092459700E-1,6.397672534E-2,2.900698435E-1,4.287966948E-1
6.779752792E0,1.801958740E-1,8.394321263E-2,2.675650799E-1,3.333287986E-1
6.789721792E0,1.254974374E-1,6.088471770E-2,2.177169818E-1,2.585676697E-1
6.799690791E0,4.896282971E-2,2.540322840E-2,1.719888318E-1,1.806179420E-1
6.809660791E0,1.724775128E-2,-5.791667104E-2,3.669244766E-2,7.069767623E-2
6.819629792E0,-1.441673046E-2,-9.623464465E-2,-7.909820974E-2,1.254012589E-1
6.829598792E0,1.501833586E-2,-6.824402332E-2,-2.584919554E-1,2.677702152E-1
6.839568792E0,1.617312806E-1,-4.536679208E-2,-4.644431698E-1,4.938852204E-1
6.849537792E0,2.976597670E-1,5.154963791E-2,-6.283569968E-1,6.972024221E-1
6.859506791E0,5.312378511E-1,1.288094831E-1,-8.414336282E-1,1.003402256E0
6.869475792E0,6.739459831E-1,2.631545252E-1,-9.344523042E-1,1.181801422E0
6.879445792E0,6.939860722E-1,2.712043869E-1,-9.904680455E-1,1.239433515E0
6.889414792E0,3.209478199E-1,2.387523401E-1,-7.902628899E-1,8.857345077E-1
6.899383792E0,9.396798978E-2,5.595551491E-2,-5.985648483E-1,6.084742233E-1
6.909352791E0,-2.838562633E-1,-7.854564786E-2,-5.181931150E-1,5.960435399E-1
6.919322792E0,-5.451851050E-1,-2.186332405E-1,-3.560194194E-1,6.868603348E-1
6.929291792E0,-4.128639304E-1,-2.843758249E-1,-2.867281598E-1,5.775285901E-1
6.939260792E0,-4.630653466E-1,-2.176661110E-1,-2.078661776E-1,5.522828975E-1
6.949229792E0,-3.110024370E-1,-2.616430199E-1,-3.547505736E-2,4.079682162E-1
6.959199792E0,-1.341426554E-1,-2.254703897E-1,8.935071766E-2,2.771546488E-1
6.969168792E0,-1.519409951E-2,-1.109924322E-1,3.100988960E-1,3.297142793E-1
6.979137792E0,6.961369704E-2,-2.577628076E-2,4.603045106E-1,4.662517838E-1
6.989106792E0,7.405162409E-2,-1.934843659E-3,5.182410622E-1,5.235085340E-1
6.999076792E0,3.845421374E-2,5.920832098E-2,6.972272569E-1,7.007925510E-1
7.009045792E0,4.188068211E-2,1.409243292E-1,5.992478031E-1,6.170183041E-1
7.019014792E0,-6.945542023E-3,1.416815436E-1,4.825595981E-1,5.029768047E-1
7.028984792E0,-3.442760177E-2,9.280700684E-2,4.252013361E-1,4.365713877E-1
7.038953792E0,-4.571828283E-2,8.450805366E-2,3.347320461E-1,3.482489271E-1
7.048922792E0,-3.525783330E-2,4.731391490E-2,1.870524287E-1,1.961385542E-1
7.058891792E0,-1.414045317E-1,1.276914954E-2,1.026244819E-1,1.751858358E-1
7.068861792E0,-1.038787828E-1,5.534331143E-2,-2.838355422E-2,1.210756366E-1
7.078830792E0,-9.557405546E-2,3.390624940E-2,-1.622146261E-1,1.913050411E-1
7.088799791E0,-2.041759267E-1,7.670552909E-2,-4.688689274E-1,5.171166389E-1
7.098768792E0,-4.397378797E-1,1.501360327E-1,-8.742101955E-1,9.900271194E-1
7.108738792E0,-6.587860532E-1,2.064575833E-1,-1.504289782E0,1.655146986E0
7.118707792E0,-9.318789446E-1,3.623279804E-1,-2.749372494E0,2.925530558E0
7.128676792E0,-1.287961953E0,4.294446605E-1,-4.484302189E0,4.685321209E0
7.138645791E0,-1.723215968E0,3.290620011E-1,-6.117834148E0,6.364404901E0
7.148615791E0,-1.911964382E0,1.248555958E-2,-6.768311747E0,7.033193271E0
7.158584792E0,-1.641533581E0,-6.957297850E-1,-6.135198625E0,6.389001064E0
7.168553792E0,-1.373290809E0,-1.682303585E0,-4.236824049E0,4.760961145E0
7.178522792E0,-6.471236354E-1,-2.113021184E0,-1.472430643E0,2.655499863E0
7.188492792E0,6.800674331E-1,-1.803872168E0,7.703472733E-1,2.076025394E0
7.198461792E0,1.756633098E0,-1.036008207E0,2.276602889E0,3.056467497E0
7.208430792E0,2.191605131E0,-1.679855356E-1,3.883527094E0,4.462413571E0
7.218400792E0,2.289934833E0,3.750307640E-1,5.166884510E0,5.664021994E0
7.228369792E0,2.632009228E0,1.275649324E0,6.128253887E0,6.790452818E0
7.238338792E0,2.589926232E0,1.607110438E0,6.888844496E0,7.533040577E0
7.248307792E0,2.339925604E0,1.269265042E0,7.004373783E0,7.493166064E0
7.258277792E0,2.222755003E0,6.666814023E-1,6.278882840E0,6.693987871E0
7.268246792E0,2.266340149E0,-3.439800024E-2,5.339462741E0,5.800633005E0
7.278215792E0,2.531144466E0,-3.234179762E-1,4.282127692E0,4.984767704E0
7.288184792E0,3.141846087E0,-8.788619480E-1,2.335775542E0,4.012411064E0
7.298154792E0,2.828217520E0,-1.108065200E0,1.407721846E0,3.347880467E0
7.308123792E0,2.502136429E0,-1.089030467E0,1.985219176E0,3.374576899E0
7.318092792E0,3.060294386E0,-1.095598644E0,2.276004134E0,3.968114532E0
7.328061792E0,3.286782483E0,-1.195363837E0,2.581868477E0,4.347169036E0
7.338031792E0,3.611508482E0,-1.785543194E0,2.201873719E0,4.591231413E0
7.348000792E0,4.489829562E0,-2.080259820E0,1.660071886E0,5.219376312E0
7.357969792E0,5.373461376E0,-2.064795688E0,8.984866655E-1,5.826212036E0
7.367938791E0,5.582546698E0,-1.952715674E0,3.171997547E-1,5.922714059E0
7.377908791E0,5.502005981E0,-1.809416791E0,9.243278503E-2,5.792633490E0
7.387877792E0,4.976492152E0,-1.882198838E0,-7.877357233E-1,5.378538293E0
7.397846792E0,4.441571614E0,-1.091027291E0,-3.268255581E0,5.621333783E0
7.407816792E0,2.142700481E0,-1.089636823E0,-5.812516521E0,6.289977906E0
7.417785792E0,-1.691265612E0,-2.184997485E0,-6.769955399E0,7.312105681E0
7.427754791E0,-4.422500921E0,-2.081224025E0,-7.601893734E0,9.037632222E0
7.437723792E0,-5.463492710E0,-1.470013989E0,-7.445785940E0,9.351493035E0
7.447693792E0,-5.299315174E0,-5.362387919E-1,-7.497482343E0,9.196876363E0
7.457662792E0,-4.096444681E0,3.299238807E-1,-7.477383124E0,8.532348280E0
7.467631792E0,-2.006167704E0,8.321084887E-1,-7.257766382E0,7.575769680E0
7.477600791E0,-8.661287588E-1,5.032394457E-1,-6.832510082E0,6.905550158E0
7.487570792E0,-5.203255945E-1,-1.554722017E-1,-6.261317804E0,6.284823862E0
7.497539792E0,-1.159494093E-1,-3.893619972E-1,-5.428620501E0,5.443800839E0
7.507508792E0,2.673178889E-1,-5.279988956E-1,-4.739579346E0,4.776385041E0
7.517477792E0,5.469266251E-1,-7.908522892E-1,-4.131656029E0,4.242069968E0
7.527447792E0,8.596941903E-1,-1.087726538E0,-3.548595657E0,3.809823390E0
7.537416792E0,1.170847924E0,-1.311924573E0,-2.738763891E0,3.254667202E0
7.547385792E0,1.329387283E0,-1.583970374E0,-1.296004359E0,2.440463069E0
7.557355792E0,1.518095497E0,-1.676412515E0,5.565321386E-2,2.262315216E0
7.567324792E0,1.543576932E0,-1.450822842E0,1.263225453E0,2.466425593E0
7.577293792E0,1.675540988E0,-1.027700776E0,2.598174607E0,3.257931518E0
7.587262792E0,1.993450010E0,-6.320284635E-1,3.471464451E0,4.052698897E0
7.597232792E0,2.491679268E0,-3.475298470E-1,3.721155762E0,4.491797277E0
7.607201792E0,2.815167119E0,-1.220044935E-1,3.904894574E0,4.815418220E0
7.617170792E0,2.748187264E0,-6.621679366E-3,3.923791021E0,4.790481506E0
7.627139792E0,2.456859392E0,-4.034374148E-2,3.785342987E0,4.512937759E0
7.637109792E0,1.934429677E0,-7.171317637E-3,3.609846411E0,4.095492731E0
7.647078792E0,1.162194776E0,-7.928239703E-3,3.329021015E0,3.526065863E0
7.657047791E0,5.617531174E-1,-1.133433053E-1,2.891890774E0,2.948125764E0
7.667016792E0,1.138739401E-1,-5.078482211E-2,2.366497398E0,2.369779801E0
7.676986792E0,-1.454356022E-1,-8.319447666E-2,1.834556894E0,1.842192127E0
7.686955792E0,-2.700899076E-1,-9.557917178E-2,1.408843342E0,1.437679901E0
7.696924792E0,-2.807240926E-1,-9.422992676E-2,1.053192297E0,1.094028935E0
7.706894792E0,-2.430842498E-1,-1.077121443E-1,9.341710532E-1,9.712710307E-1
7.716863791E0,-6.979777470E-2,-5.271849632E-2,1.002102250E0,1.005912466E0
7.726832792E0,2.083602673E-1,2.768656611E-2,9.300142676E-1,9.534710718E-1
7.736801792E0,4.029428865E-1,5.806986809E-2,8.969938713E-1,9.850548637E-1
7.746771792E0,5.115484853E-1,1.012079939E-1,7.728785330E-1,9.323444308E-1
7.756740958E0,5.943234242E-1,1.131702277E-1,6.097394621E-1,8.589586979E-1
7.766709958E0,5.919092551E-1,7.461895019E-2,5.164167309E-1,7.890569016E-1
7.776678959E0,4.700467028E-1,-1.192539632E-2,4.015744919E-1,6.183431009E-1
7.786648959E0,3.403156985E-1,-1.563200480E-1,3.831306195E-1,5.357609576E-1
7.796617959E0,3.017718762E-1,-3.024027908E-1,4.468331105E-1,6.182018616E-1
7.806586958E0,5.084141584E-1,-3.941812724E-1,5.543751007E-1,8.492323500E-1
7.816555958E0,9.160949707E-1,-3.234767407E-1,9.205324227E-1,1.338374812E0
7.826525958E0,1.302328269E0,-1.212648207E-1,1.198848193E0,1.774260710E0
7.836494959E0,1.400527724E0,5.321901798E-2,1.271695729E0,1.892490475E0
7.846463959E0,9.636883825E-1,1.559978664E-2,1.296652815E0,1.615625939E0
7.856433959E0,3.884806757E-1,-9.587036312E-2,1.112746189E0,1.182502618E0
7.866402959E0,-1.248003214E-1,-2.036813253E-1,5.727651787E-1,6.205813020E-1
7.876371958E0,-5.040941990E-1,-3.851555103E-1,-9.046402752E-2,6.408115705E-1
7.886340958E0,-7.027282443E-1,-4.700260913E-1,-7.319176179E-1,1.118237413E0
7.896310958E0,-6.395642819E-1,-3.435742056E-1,-1.158283719E0,1.367006540E0
7.906279959E0,-4.734709784E-1,-1.764099115E-1,-1.405677660E0,1.493728525E0
7.916248959E0,-3.134670384E-1,-5.436507225E-2,-1.456070718E0,1.490422451E0
7.926217958E0,-5.616681866E-2,5.504276454E-2,-1.410191125E0,1.412382182E0
7.936187958E0,1.368759363E-1,1.098995876E-1,-1.230930696E0,1.243383818E0
7.946156958E0,2.182970987E-1,9.006758630E-2,-1.059780355E0,1.085771705E0
7.956125959E0,1.351373398E-1,4.532703102E-2,-8.885265183E-1,8.998866674E-1
7.966094959E0,-7.486687213E-2,2.093127787E-2,-7.931508297E-1,7.969513194E-1
7.976064959E0,-3.570697986E-1,-1.603657365E-2,-8.594383746E-1,9.308009092E-1
7.986033958E0,-4.991721956E-1,-2.815200448E-2,-8.874991626E-1,1.018636432E0
7.996002958E0,-4.217498709E-1,3.135101616E-2,-8.765964442E-1,9.732816478E-1
8.005972958E0,-2.333683701E-1,2.822217107E-2,-8.047803569E-1,8.384084386E-1
8.015941959E0,-7.551752105E-3,-7.997236848E-3,-7.295670372E-1,7.296499480E-1
8.025910959E0,1.605183488E-1,4.137080491E-2,-6.188108325E-1,6.406282309E-1
8.035879958E0,1.948016705E-1,5.546961129E-2,-4.482288408E-1,4.918675252E-1
8.045849958E0,2.298672035E-1,-1.130617619E-2,-1.892229152E-1,2.979464256E-1
8.055818958E0,2.544985995E-1,-4.273028255E-2,1.440993673E-1,2.955673220E-1
8.065787959E0,2.853526754E-1,-1.223412931E-2,3.338537943E-1,4.393565514E-1
8.075756959E0,3.269002855E-1,4.380675495E-2,5.004164100E-1,5.993324718E-1
8.085726959E0,3.086963683E-1,7.071739554E-2,5.464690804E-1,6.316033991E-1
8.095695958E0,2.060360721E-1,1.015357304E-1,5.393840092E-1,5.862554708E-1
8.105664958E0,1.080777414E-1,4.365238845E-2,5.010993648E-1,5.144773101E-1
8.115633959E0,-3.221523464E-3,-7.641082942E-2,3.393595326E-1,3.478705009E-1
8.125603959E0,-5.206229255E-2,-1.268869185E-1,2.439323884E-1,2.798459979E-1
8.135572959E0,7.657075077E-3,-1.772372925E-1,2.738625312E-1,3.263010491E-1
8.145541959E0,1.377585004E-1,-1.617947960E-1,3.311190516E-1,3.934396863E-1
8.155511959E0,3.130125636E-1,-1.232809407E-1,5.963259494E-1,6.846748814E-1
8.165480958E0,4.944392399E-1,-1.771823287E-2,8.416587460E-1,9.763060701E-1
8.175449958E0,5.686041538E-1,9.065347731E-2,8.022298014E-1,9.874722229E-1
8.185418959E0,4.751735415E-1,9.853844762E-2,6.584660643E-1,8.179714408E-1
8.195388959E0,2.409925546E-1,9.378933907E-4,6.117871571E-1,6.575422546E-1
8.205357959E0,-1.168663989E-1,-2.730474293E-1,2.987804407E-1,4.212866074E-1
8.215326958E0,-4.990657032E-1,-4.264666736E-1,2.297751099E-1,6.955120422E-1
8.225295958E0,-6.019139872E-1,-3.718454933E-1,1.385497749E-1,7.209476812E-1
8.235265958E0,-4.578545272E-1,-1.369014448E-1,-1.060731697E-1,4.895143420E-1
8.245234959E0,-1.735566165E-1,7.151495576E-2,-5.393676370E-1,5.710987094E-1
8.255203959E0,1.345225051E-2,1.804602778E-1,-1.127768270E0,1.142194443E0
8.265172958E0,3.802546665E-2,2.045554841E-1,-1.678494124E0,1.691340121E0
8.275142958E0,-6.531047523E-2,1.919535649E-1,-2.107573918E0,2.117304761E0
8.285111958E0,-1.827865925E-1,1.527608478E-1,-2.353073360E0,2.365100644E0
8.295080959E0,-3.181531432E-1,9.851681292E-2,-2.342277646E0,2.365838447E0
8.305050959E0,-3.921249528E-1,5.657122672E-2,-2.120300383E0,2.156996986E0
8.315019959E0,-4.107277232E-1,2.552543521E-2,-1.705766122E0,1.754704213E0
8.324988958E0,-3.299865921E-1,3.062186837E-3,-1.160252477E0,1.206269596E0
8.334957958E0,-1.564288062E-1,3.696726680E-2,-7.169364667E-1,7.347342700E-1
8.344927958E0,-2.434385911E-2,1.023251045E-1,-4.160317326E-1,4.291217228E-1
8.354896959E0,1.354903655E-1,4.177192390E-2,-3.977042198E-1,4.222217181E-1
8.364865959E0,-4.794497564E-3,1.616287351E-1,-4.804949462E-1,5.069735975E-1
8.374834958E0,-1.281410732E-1,1.334293681E-1,-6.789020830E-1,7.036558600E-1
8.384804958E0,-2.064528324E-1,4.862369120E-2,-7.918357909E-1,8.197505444E-1
8.394773958E0,-2.677614733E-1,-1.275453150E-2,-7.878123218E-1,8.321701383E-1
8.404742959E0,-3.187617653E-1,-1.219384199E-1,-4.982073319E-1,6.038945163E-1
8.414711959E0,-2.273345552E-1,-1.950192600E-1,1.325400066E-1,3.275368149E-1
8.424681959E0,-1.309792751E-2,-1.761321688E-1,6.429405373E-1,6.667583004E-1
8.434650959E0,1.856030867E-1,-4.733438015E-2,1.022395012E0,1.040182970E0
8.444619958E0,3.525064854E-1,4.964403033E-2,1.254648757E0,1.304173629E0
8.454589958E0,4.635719712E-1,5.934631526E-2,1.204215937E0,1.291726357E0
8.464558958E0,4.938788940E-1,1.091090441E-3,1.008787372E0,1.123196116E0
8.474527959E0,5.038432438E-1,-3.675442815E-2,8.516457903E-1,9.902067736E-1
8.484496959E0,3.791245824E-1,-7.497533798E-2,6.991299409E-1,7.988362940E-1
8.494466959E0,2.718715908E-1,-8.607510746E-2,5.537535417E-1,6.228692246E-1
8.504435958E0,1.252761934E-1,-4.514284372E-2,5.130902499E-1,5.300882997E-1
8.514404958E0,4.406169355E-3,-3.201935291E-2,3.703059214E-1,3.717137726E-1
8.524373959E0,-3.953441374E-2,4.008675635E-2,1.153427607E-1,1.283505759E-1
8.534343959E0,-1.044673050E-1,1.604230392E-1,-5.388162446E-1,5.718145808E-1
8.544312959E0,-2.993718866E-1,9.477167130E-2,-1.132482880E0,1.175211756E0
8.554281958E0,-4.480768132E-1,-3.457867920E-2,-1.188427870E0,1.270562599E0
8.564251958E0,-3.695143546E-1,-4.588134706E-2,-9.472886968E-1,1.017841752E0
8.574220958E0,-1.153800367E-1,6.523212254E-2,-5.927889687E-1,6.074261635E-1
8.584189959E0,1.744824500E-1,1.141709787E-1,1.064777970E-2,2.087882011E-1
8.594158959E0,3.848884387E-1,1.133120227E-1,5.073833674E-1,6.468513015E-1
8.604128959E0,4.364129336E-1,1.755620652E-1,8.589320058E-1,9.793071418E-1
8.614097958E0,4.032649219E-1,1.346549445E-1,1.083596064E0,1.164016745E0
8.624066958E0,3.608264154E-1,5.770324767E-2,1.026439531E0,1.089542784E0
8.634035959E0,3.059432799E-1,5.920364320E-2,5.937368023E-1,6.705443701E-1
8.644005959E0,2.368597426E-1,2.796138525E-3,2.121767449E-1,3.180083759E-1
8.653974959E0,1.497650269E-1,3.537857831E-2,-4.159416854E-2,1.594091651E-1
8.663943958E0,1.185957129E-1,6.729385078E-2,-1.728898877E-1,2.201915501E-1
8.673913958E0,1.077013269E-1,6.011990190E-2,-2.431365824E-1,2.726341433E-1
8.683882958E0,4.778666228E-2,7.274111688E-2,-1.575888938E-1,1.800252611E-1
8.693851959E0,-1.969663829E-2,5.389144778E-2,-3.086277366E-2,6.515179584E-2
8.703820959E0,-1.490984443E-1,-2.435950041E-3,9.139665842E-2,1.748989111E-1
8.713790959E0,-2.561459063E-1,-3.916640460E-2,1.729489446E-1,3.115382320E-1
8.723759959E0,-3.038951464E-1,-6.410828769E-2,1.703545350E-1,3.542355151E-1
8.733728958E0,-2.464209634E-1,-6.913046122E-2,1.260156834E-1,2.852757689E-1
8.743697958E0,-1.374746181E-1,-3.984029621E-2,-5.497435212E-2,1.533254683E-1
8.753667958E0,3.025203198E-3,-1.112081945E-2,-2.595655042E-1,2.598212375E-1
8.763636459E0,1.569120786E-1,4.527235955E-2,-3.410774446E-1,3.781597680E-1
8.773605458E0,2.106468210E-1,5.858851612E-2,-4.527966857E-1,5.028215747E-1
8.783574458E0,1.597786760E-1,7.756273091E-2,-4.507992768E-1,4.845257377E-1
8.793544458E0,6.942457616E-2,3.840392768E-2,-4.106499553E-1,4.182439709E-1
8.803513459E0,-2.178087831E-2,3.074202865E-2,-2.741794503E-1,2.767559393E-1
8.813482459E0,-3.712148711E-2,5.360259533E-2,-1.423908108E-1,1.566090229E-1
8.823452459E0,-1.651312172E-2,1.311664957E-1,-8.277903199E-2,1.559798093E-1
8.833421458E0,-5.232088566E-3,1.953279930E-1,-3.293444216E-2,1.981541751E-1
8.843390458E0,-4.727927014E-2,2.125416112E-1,-1.226821858E-1,2.499203565E-1
8.853359459E0,-9.367561072E-2,1.961109352E-1,-1.611258745E-1,2.705479004E-1
8.863329458E0,-1.563633174E-1,1.151372311E-1,-8.737201989E-2,2.129317704E-1
8.873298459E0,-2.108767627E-1,6.924682081E-2,-1.098498863E-1,2.476512240E-1
8.883267459E0,-1.849534245E-1,9.948218822E-2,-2.908159482E-1,3.587177034E-1
8.893236458E0,-2.131187314E-1,6.267162681E-2,-4.234676367E-1,4.781967857E-1
8.903206458E0,-1.451803713E-1,-7.101735771E-3,-3.560726291E-1,3.845978316E-1
8.913175458E0,-4.878185838E-3,5.271791160E-2,-1.677572018E-1,1.759131992E-1
8.923144459E0,7.285426050E-2,6.121245414E-2,-3.103351235E-2,1.000888940E-1
8.933114459E0,1.582072368E-1,6.187815964E-2,5.618647993E-2,1.789283570E-1
8.943083459E0,2.340244277E-1,4.387955278E-2,1.057141507E-1,2.605155073E-1
8.953052458E0,1.655368678E-1,-1.414178342E-2,2.400200164E-1,2.919110360E-1
8.963021458E0,3.186513260E-2,-3.448658556E-2,3.992981708E-1,4.020494254E-1
8.972991458E0,1.145089477E-2,-4.153920472E-2,4.778636992E-1,4.798024005E-1
8.982960459E0,7.748598620E-2,3.767624170E-2,4.218204761E-1,4.305300120E-1
8.992929459E0,8.417183876E-2,1.408144015E-1,-7.795157075E-2,1.816316093E-1
9.002898458E0,2.216211677E-2,6.142295390E-2,-6.598986322E-1,6.631215148E-1
9.012868458E0,-4.962502688E-2,4.944405556E-3,-8.211817968E-1,8.226947391E-1
9.022837458E0,-7.769926339E-2,7.845940143E-2,-7.738813305E-1,7.817194937E-1
9.032806459E0,-9.488890797E-2,7.562087059E-2,-5.092965764E-1,5.235507842E-1
9.042775459E0,-9.887407780E-2,6.007283181E-2,-1.245106101E-1,1.699638797E-1
9.052745459E0,-7.439529419E-2,8.730623871E-2,2.023592699E-1,2.326076379E-1
9.062714458E0,-2.005916566E-2,8.170460612E-2,4.392416704E-1,4.472261819E-1
9.072683458E0,7.765745580E-2,9.281490058E-2,5.530021745E-1,5.660889428E-1
9.082653458E0,1.215650752E-1,1.209125260E-1,4.567195827E-1,4.878428883E-1
9.092622459E0,9.998504877E-2,1.213504824E-1,1.380118310E-1,2.092133243E-1
9.102591459E0,9.960936517E-2,7.014056772E-2,-1.338059288E-1,1.809578721E-1
9.112560458E0,1.099253154E-1,3.620128155E-2,-3.385467696E-1,3.577820887E-1
9.122530458E0,2.944043845E-2,2.666447282E-2,-5.863769120E-1,5.877206960E-1
9.132499458E0,-9.920912325E-2,-3.723360747E-2,-6.875916302E-1,6.957090208E-1
9.142468458E0,-1.687146834E-1,-5.967142045E-2,-5.340794152E-1,5.632638321E-1
9.152437459E0,-1.176506567E-1,-6.221963704E-2,-2.761774439E-1,3.065728963E-1
9.162407459E0,-1.029560190E-1,-2.788917214E-2,-6.921758473E-2,1.271566822E-1
9.172376459E0,-8.584209591E-2,-2.961176187E-2,1.406617892E-1,1.674259861E-1
9.182345458E0,-3.554288507E-2,-5.407358855E-2,2.924976075E-1,2.995698584E-1
9.192315458E0,-5.390840471E-2,-5.946413666E-2,6.151557380E-1,6.203697943E-1
9.202284458E0,-5.838854134E-2,-9.951259375E-2,8.990912676E-1,9.064640564E-1
9.212253459E0,-3.164630055E-2,-1.203324822E-1,1.067703332E0,1.074928742E0
9.222222459E0,9.254066616E-2,-8.916185260E-2,1.087688531E0,1.095253373E0
9.232192459E0,2.402957126E-1,-5.946033597E-3,9.002455080E-1,9.317828929E-1
